post_id,sentiment_label
573834423944987990,3.0
577667448063509625,4.25
663346641979425953,5.0
841358562241398413,3.6666666666666665
841359674134611628,3.0
1109744922797392970,4.4
1109747717445371012,4.2727272727272725
1129636995369387613,3.6666666666666665
1365036837919651629,4.809523809523809
1365328402646966430,4.538461538461538
1365402819322342185,4.357142857142857
1365426573452764058,5.0
1365427337847746611,4.571428571428571
1365443171135607345,4.0
1365443576020127025,5.0
1365444125306283258,5.0
1365460576247264807,5.0
1365498650301965654,4.714285714285714
1365499171108763225,5.0
1365499897679628313,5.0
1365501852929910290,4.0
1365502407039462719,4.8
1365502928760371691,4.0
1365503544593351789,3.0
1365503961691692711,5.0
1365504351015277500,4.222222222222222
1365509470532664690,5.0
1365510470848875437,3.5833333333333335
1365514005506323370,4.666666666666667
1365515462934788922,3.3333333333333335
1365516732835708069,4.0
1365517824797616690,4.454545454545454
1365524764860855845,4.0
1365533489675795664,4.037037037037037
1368837894915329044,4.666666666666667
1370399733155388327,4.027777777777778
1371746836981196365,4.5
1372569491518947551,1.0
1422191878878866770,4.625
1438857167871684831,4.053191489361702
1456886117772826221,4.718032786885246
1456890348206738817,4.726744186046512
1456923286067674314,4.613095238095238
1501899277512705875,4.461538461538462
1502572919535931169,4.777777777777778
1502632382385036895,4.4
1516426338017041535,4.796296296296297
1522040641344634991,4.607142857142857
1537361089221598911,4.602739726027397
1544435781899929552,4.348837209302325
1566674430439889607,4.793103448275862
1567425513340770928,4.63013698630137
1587989620980451038,4.551020408163265
1588830341913439036,4.581818181818182
1606243210867104375,4.415584415584416
1611287015306775368,4.454545454545454
1622667600369423457,4.511111111111111
1628353208626611733,4.326530612244898
1628872077543862894,4.816326530612245
1629171214021606617,4.395833333333333
1629178901249842419,4.306451612903226
1629456617383578847,4.1923076923076925
1630607497575120122,4.806451612903226
1630607995732547289,4.636363636363637
1630609607997829647,5.0
1649751199258156107,4.462585034013605
1650963745441009154,4.834319526627219
1668887317891000184,4.818652849740933
1682052837364470170,4.670212765957447
1709641793983598176,4.717391304347826
1720387561908419185,4.627450980392157
1720730675034649132,4.687224669603524
1727716866908953401,4.653225806451613
1728319946461383583,4.642857142857143
1728380090079581649,4.3125
1728394160610580485,4.550561797752809
1728733025703580666,4.777777777777778
1739582061755090885,4.751131221719457
1739640830371436810,4.677966101694915
1741116426884539000,4.78125
1756385131251952408,4.519736842105263
1765706894616249835,4.452272727272727
1766403738245673640,4.594262295081967
1766738474709286509,4.640371229698376
1766844303768783030,4.39344262295082
1768220550272852991,4.571428571428571
1768287200984599216,4.701754385964913
1772936969229162707,4.711111111111111
1773649605503533320,4.193548387096774
1775668436853954018,4.631578947368421
1776539546726325987,4.72463768115942
1779871406093123082,4.695652173913044
1782391659205428158,4.339449541284404
1783744581679883147,4.7272727272727275
1783755520516984428,4.4992199687987515
1795313362394881092,4.484848484848484
1814236031454418755,4.230769230769231
1829472984680518003,4.386363636363637
1834581252989977449,4.846153846153846
1842826851371656321,4.46875
1846918261150531871,4.574850299401198
1856320654128662548,4.8
1864771342936312172,4.8341013824884795
1870028613199121026,4.449438202247191
1875024431119898329,4.577464788732394
1875518424870089471,4.747126436781609
1879151316406026073,4.773869346733668
1881694348061747298,4.75
1883892998544344344,4.764705882352941
1897411270468365120,4.830645161290323
1897961727477618795,4.66
1898635323447395861,4.701863354037267
1898785004198485950,4.7105263157894735
1899810073028713794,4.714285714285714
1901505240836223046,4.566666666666666
1902509202410308010,4.7101449275362315
1903266882640969051,4.233333333333333
1904889643163698795,4.474226804123711
1905636372854873093,4.594202898550725
1910000185247155437,4.666666666666667
1910285101625098766,4.5
